,상호명,도로명주소,위도,경도
1470,에이치힙,서울특별시 강서구 월정로32길 53,37.53587501,126.8381282
1471,메머드익스프레스서울역이,서울특별시 중구 세종대로4길 25,37.55779696,126.9753039
1472,카페아에,서울특별시 종로구 경교장길 35,37.56877276,126.9651015
1473,공백,서울특별시 광진구 자양번영로3길 37,37.53204177,127.0730395
1474,프롬하츠커피송파배명점,서울특별시 송파구 삼학사로 32,37.50006863,127.0969929
1475,봄희,서울특별시 광진구 면목로16길 4,37.5693894,127.0833083
1476,청연,서울특별시 강동구 천호대로219길 68,37.54873766,127.1711211
1477,하이오커피마포,서울특별시 마포구 모래내로1길 4,37.56443176,126.9044112
1478,로칼커피선정릉역점,서울특별시 강남구 선릉로111길 11,37.51055206,127.0425954
1479,목하케이크,서울특별시 중랑구 동일로96길 9,37.58487504,127.0805596
1480,틈카페,서울특별시 양천구 등촌로 32,37.53289326,126.8641296
1481,한입마카롱,서울특별시 용산구 청파로47길 66,37.54506279,126.9667534
1482,떼루와,서울특별시 성동구 용답중앙15길 8,37.56409859,127.053411
1483,히피리피,서울특별시 마포구 월드컵로13길 79,37.55486721,126.9058642
1484,몽드,서울특별시 강남구 테헤란로79길 45,37.50972448,127.053951
1485,설빙마포,서울특별시 마포구 도화길 31-1,37.54103462,126.9493375
1486,이디야강북경찰서점,서울특별시 강북구 오패산로 403,37.63686797,127.026984
1487,리더아벤트,서울특별시 강남구 봉은사로29길 6-5,37.50845432,127.0350553
1488,달리는커피신월,서울특별시 양천구 지양로3길 7,37.51848419,126.8362146
1489,커브사이드스텐드로스터리,서울특별시 강서구 마곡중앙6로 21,37.5608215,126.8296028
1490,어나더페이지,서울특별시 강북구 삼양로93길 14,37.63765499,127.0164931
1491,슬로우모션,서울특별시 관악구 봉천로 473-9,37.48272275,126.952823
1492,수수授受,서울특별시 광진구 능동로36길 186,37.55239798,127.0882698
1493,청복,서울특별시 송파구 위례광장로 199,37.4816764,127.1427471
1494,어번던트,서울특별시 광진구 천호대로111길 20,37.55719198,127.082507
1495,미스터고트,서울특별시 서초구 청룡마을길 13,37.44640639,127.058388
1496,카페로마,서울특별시 성북구 정릉로10길 56,37.60749677,126.9992787
1497,박스글로벌,서울특별시 서초구 서초대로 397,37.49742881,127.0244987
1498,폴드,서울특별시 동작구 만양로14가길 8,37.51193062,126.9452663
1499,블루룸,서울특별시 종로구 대명1길 16-7,37.58289795,127.0002874
1500,웨이크업커피,서울특별시 강남구 논현로132길 15,37.51524857,127.0317892
1501,메르시쿠키,서울특별시 용산구 한강대로10길 11-44,37.52445588,126.9646958
1502,이디야커피곰달래점,서울특별시 강서구 곰달래로 52,37.52995055,126.8385708
1503,이디야상계동점,서울특별시 노원구 한글비석로52길 8,37.66487573,127.0664595
1504,콩제,서울특별시 동대문구 한빛로 29,37.5783376,127.0260253
1505,카페다컴,서울특별시 서초구 바우뫼로 147,37.47703707,127.0364769
1506,카페301,서울특별시 서초구 신반포로3길 8,37.50213111,126.9868887
1507,더크림,서울특별시 동대문구 장한로28길 18,37.57284992,127.0729868
1508,너를봄,서울특별시 영등포구 도신로4길 11,37.50249687,126.8959863
1509,일팔공일오,서울특별시 광진구 뚝섬로28길 4,37.53609388,127.0647067
1510,카페,서울특별시 강동구 양재대로 1414,37.53210398,127.1383686
1511,만랩커피,서울특별시 강남구 삼성로72길 64,37.50078881,127.063349
1512,달지게스트하우스,서울특별시 종로구 종로17길 46,37.57216378,126.9883294
1513,학산테라로사커피노을공원지점,서울특별시 마포구 하늘공원로 112,37.56936487,126.8799219
1514,카페트리니티블랙,서울특별시 금천구 가산디지털2로 108,37.4778891,126.8806443
1515,떼루와,서울특별시 서초구 사평대로 58,37.49792113,126.9908586
1516,오타르,서울특별시 종로구 수표로28길 27,37.57295352,126.9900621
1517,아이조아펫파크서울점,서울특별시 용산구 녹사평대로32길 28,37.5333723,126.9902566
1518,크림데이,서울특별시 영등포구 도림로 189-1,37.49629875,126.9019017
1519,제일커피,서울특별시 동작구 사당로14길 19,37.48316778,126.9716882
1520,이디야커피도봉보건소,서울특별시 도봉구 해등로 157,37.65677861,127.0388056
1521,꽈배기마법사,서울특별시 종로구 종로 260,37.57088529,127.0064817
1522,모리노팡,서울특별시 마포구 연남로3길 22-16,37.56151927,126.9208095
1523,듀드롭S,서울특별시 성북구 서경로 79,37.61030993,127.0144975
1524,미드,서울특별시 강남구 학동로20길 54,37.51030758,127.0270118
1525,썬즈,서울특별시 송파구 송파대로 145,37.48342368,127.1229961
1526,카페루나,서울특별시 은평구 진흥로12길 28,37.60641374,126.9262883
1527,보그너커피,서울특별시 광진구 능동로 399,37.56485826,127.0834544
1528,밥장인&매머드퇴계로점,서울특별시 중구 퇴계로53길 10,37.56415096,127.0039225
1529,젤라떼리아피오니,서울특별시 강동구 성안로 7,37.52453761,127.1288845
1530,아가참새커피,서울특별시 양천구 목동중앙본로 61,37.54146253,126.8688654
1531,모찌모찌,서울특별시 성동구 한림말3길 14,37.54238397,127.0160147
1532,행복에프엔비,서울특별시 서초구 방배로 248,37.49511456,126.9893018
1533,"카페,오늘",서울특별시 동작구 여의대방로22길 121,37.49821502,126.9250914
1534,문카페,서울특별시 중구 퇴계로 235,37.56250437,126.9978095
1535,이시스커피,서울특별시 양천구 오목로 232,37.52575696,126.8631857
1536,이디야구의자양로점,서울특별시 광진구 자양로 251,37.54899091,127.0892959
1537,필쓰,서울특별시 송파구 한가람로 402,37.53388703,127.1114755
1538,홀썸,서울특별시 송파구 백제고분로36길 26,37.50331591,127.1009915
1539,카페차이수서로즈데일점,서울특별시 강남구 광평로 280,37.48731104,127.1030943
1540,커피디미방,서울특별시 성북구 솔샘로25길 28,37.6185722,127.0069463
1541,코드카페,서울특별시 영등포구 여의서로 60-2,37.5315382,126.9233914
1542,종관과자점,서울특별시 강북구 솔매로 116,37.62584121,127.025032
1543,머씨커피,서울특별시 마포구 양화로8길 32-10,37.54949133,126.9159922
1544,손,서울특별시 용산구 한강대로40길 33,37.53024319,126.971178
1545,보이드블랭킷,서울특별시 마포구 독막로3길 24-9,37.54922512,126.917422
1546,베스킨라빈스신길래미안점,서울특별시 영등포구 가마산로 442,37.50510171,126.909656
1547,맥코이한남,서울특별시 용산구 한남대로27가길 34,37.53821617,127.0025363
1548,미크컴퍼니,서울특별시 성동구 아차산로1가길 11,37.5485295,127.0468177
1549,베이커리밀리옹,서울특별시 서초구 서초대로26길 19,37.48703324,126.9947139
1550,더벤티면목역점,서울특별시 중랑구 겸재로 190-1,37.588408,127.0888045
1551,파리바게뜨,서울특별시 구로구 개봉로20길 66,37.4933688,126.8580226
1552,리스,서울특별시 도봉구 도당로13길 37,37.66615877,127.0344454
1553,회화나무,서울특별시 종로구 창덕궁길 35,37.57909044,126.9891074
1554,컴포즈커피,서울특별시 마포구 양화로6길 14,37.54918394,126.9148989
1555,카페수달하다,서울특별시 광진구 동일로62길 14,37.55969155,127.0748929
1556,아비앙또Abientot,서울특별시 종로구 필운대로1길 3,37.57727657,126.9689915
1557,잇다,서울특별시 중구 동호로 193-12,37.55491713,127.0095006
1558,커피보급수혈,서울특별시 도봉구 노해로63가길 10,37.65309134,127.0452108
1559,주고쥬스,서울특별시 용산구 두텁바위로 59,37.54612252,126.9787795
1560,커피볶는카페어썸,서울특별시 강서구 공항대로 549,37.55020327,126.8670584
1561,로로카페청파로점,서울특별시 용산구 청파로47길 34-2,37.54495932,126.9683164
1562,나눔과섬김,서울특별시 영등포구 국회대로76길 15,37.53095955,126.9231734
1563,투썸플레이스영등포당산아리,서울특별시 영등포구 버드나루로 129,37.52962328,126.9071834
1564,가배살롱,서울특별시 송파구 송파대로 345,37.49760579,127.1025188
1565,순곱이네,서울특별시 영등포구 당산로10길 7,37.52186661,126.8966625
1566,아마스빈동덕여대점,서울특별시 성북구 화랑로13길 28,37.60459168,127.0422635
1567,두란노커피,서울특별시 강동구 천중로52길 27,37.53955119,127.1439407
1568,릴리앤리야,서울특별시 강서구 허준로 217,37.56095747,126.8628774
1569,커피체리,서울특별시 강서구 마곡중앙8로5길 11,37.56189553,126.837079
1570,매머드익스프레스삼성현백사옥점,서울특별시 강남구 영동대로85길 20,37.50701977,127.0616651
1571,고덕빵집,서울특별시 강동구 상일로 55,37.55330753,127.1687729
1572,컴어크로스,서울특별시 강북구 삼양로54길 124,37.62329785,127.0247367
1573,바람커피동교,서울특별시 서대문구 연희로2길 62,37.55916853,126.9278382
1574,탈롱,서울특별시 강남구 압구정로79길 37-6,37.52575367,127.050513
1575,지피피엘,서울특별시 마포구 신촌로14길 11,37.55542023,126.9338112
1576,달리는커피,서울특별시 중랑구 면목로 382,37.58601792,127.0885053
1577,카페윤슬,서울특별시 강동구 천호대로 991,37.53925075,127.1226482
1578,79파운야드,서울특별시 마포구 양화로6길 80,37.54833426,126.9185326
1579,빵데이,서울특별시 강서구 방화동로 48-1,37.56476118,126.8117814
1580,데이지해,서울특별시 서대문구 거북골로 100,37.57563291,126.9182285
1581,레이어57,서울특별시 성동구 성수이로20길 57,37.54209957,127.0630248
1582,해월동,서울특별시 강남구 논현로 848,37.52456808,127.0288178
1583,공차사가정역점,서울특별시 중랑구 면목로 313,37.58007604,127.087989
1584,투썸플레이스,서울특별시 서초구 서초대로 304,37.49379018,127.0149224
1585,커피타다,서울특별시 광진구 자양로28길 19,37.54228379,127.0853716
1586,메가엠지씨커피방학역점,서울특별시 도봉구 도봉로150길 40,37.66576102,127.0453545
1587,응암역파리바게뜨,서울특별시 은평구 진흥로 9,37.59985535,126.9165529
1588,피유,서울특별시 종로구 자하문로7길 21,37.57873199,126.9705677
1589,파리바게트양천향교점,서울특별시 강서구 강서로 462,37.56660522,126.8413864
1590,구드마리,서울특별시 강남구 논현로164길 27,37.5231587,127.0305556
1591,메가커피이수,서울특별시 동작구 동작대로27길 20,37.48762651,126.9808767
1592,달근프라페,서울특별시 강동구 동남로75길 27,37.55392772,127.1545961
1593,명인,서울특별시 동대문구 회기로21가길 11-1,37.59207127,127.05394
1594,더벤티을지로,서울특별시 중구 마른내로 19,37.56494398,126.9901476
1595,요거트아이스크림의정석,서울특별시 동작구 노량진로 227,37.51286761,126.9513274
1596,컴포즈커피,서울특별시 강서구 공항대로 200,37.55895486,126.8294509
1597,땡큐다이아,서울특별시 서대문구 이화여대8길 123,37.56319063,126.9502828
1598,메가엠지씨커피상도,서울특별시 동작구 만양로 14,37.50586727,126.9473649
1599,즉석빵집,서울특별시 동작구 신대방길 95,37.48978674,126.9089853
1600,어바웃랩,서울특별시 성북구 장월로1마길 5,37.6046039,127.0426598
1601,애플트리애락,서울특별시 강서구 양천로 551-17,37.55910054,126.8609249
1602,모리,서울특별시 관악구 낙성대역길 111,37.4740884,126.964837
1603,남산아래,서울특별시 용산구 신흥로 94-1,37.5456981,126.9849414
1604,커피해빗,서울특별시 성북구 성북로 53-27,37.59255063,127.001653
1605,엠커피,서울특별시 중구 난계로 169-3,37.56685268,127.0231639
1606,꼬르소커피,서울특별시 서대문구 충정로 73,37.56530181,126.9659079
1607,다빈,서울특별시 강서구 마곡서로 168,37.56895334,126.825525
1608,코스트파이브커피종로학원가점,서울특별시 종로구 종로16길 12,37.56954312,126.9884893
1609,셀렉토커피상암누리꿈,서울특별시 마포구 월드컵북로 396,37.57948681,126.8898124
1610,메가엠지씨커피은평,서울특별시 은평구 갈현로 44,37.60171842,126.9104557
1611,프루티프라이데이,서울특별시 강동구 고덕로20가길 29,37.55412325,127.1355573
1612,셀람,서울특별시 강동구 천호대로170길 96,37.53135925,127.1314188
1613,이디야영등포아크로,서울특별시 영등포구 국회대로54길 10,37.52357026,126.9064232
1614,뚜레쥬르올림픽공원역점,서울특별시 송파구 양재대로 1222,37.51572315,127.1310458
1615,훔볼트,서울특별시 성동구 성수이로 58,37.54008464,127.0555365
1616,플랫카페,서울특별시 광진구 자양로23길 73,37.54358621,127.0836809
1617,공간,서울특별시 양천구 목동중앙서로9길 30,37.53366536,126.8666523
1618,절기,서울특별시 강남구 봉은사로 306,37.50908545,127.0406348
1619,스피리타니아,서울특별시 서초구 신반포로 320,37.51006801,127.0187465
1620,지앤엠성신여대,서울특별시 성북구 아리랑로2길 5,37.59330789,127.016726
1621,사이유지,서울특별시 강서구 공항대로53가길 48,37.55543244,126.8589662
1622,프롬카페,서울특별시 관악구 서원길 5,37.47755302,126.9329399
1623,카페레이나,서울특별시 구로구 공원로 41,37.50035851,126.8899107
1624,더플롯커피,서울특별시 강서구 마곡중앙로 161-17,37.56806563,126.8259577
1625,만랩커피당산,서울특별시 영등포구 당산로 165,37.52933092,126.8980234
1626,카페11단지,서울특별시 양천구 목동동로 10,37.50774502,126.8612986
1627,리버브,서울특별시 용산구 한강대로10길 11-4,37.52402927,126.9643397
1628,고드핸즈,서울특별시 마포구 어울마당로5길 25-10,37.54905665,126.9187032
1629,타르타르,서울특별시 서초구 강남대로61길 13,37.49887912,127.0255429
1630,사이드테이블,서울특별시 마포구 동교로47길 3,37.56319612,126.9248602
1631,매머드익스프레스,서울특별시 서대문구 충정로6길 59,37.56271634,126.9680263
1632,에슬로우라운지,서울특별시 강남구 테헤란로86길 13,37.5065877,127.0594536
1633,디엠에이치커피,서울특별시 구로구 구로동로26길 8,37.49024508,126.8847343
1634,프로젝트비,서울특별시 성동구 왕십리로16가길 24,37.5508863,127.0452146
1635,다이렉트커피,서울특별시 중랑구 봉화산로56길 120,37.60344706,127.0970924
1636,맨토스파트너,서울특별시 마포구 월드컵로16길 3,37.55708354,126.9097365
1637,히얼아이엠,서울특별시 중구 퇴계로36나길 20,37.55682458,126.9942524
1638,카페글렌,서울특별시 마포구 만리재로 123,37.55088902,126.961218
1639,달리는커피,서울특별시 양천구 목동동로 431,37.53714963,126.8843416
1640,제이에스리페어,서울특별시 양천구 오목로 300,37.52482231,126.8700104
1641,브레드디,서울특별시 노원구 덕릉로 699,37.66012397,127.0751894
1642,테이크잇이지,서울특별시 강동구 올림픽로48길 20,37.52903932,127.1211047
1643,커피생활,서울특별시 은평구 백련산로 91-12,37.59373696,126.9224166
1644,그린래빗,서울특별시 서초구 동광로19길 1,37.49257485,126.9894491
1645,펀치오랩,서울특별시 금천구 시흥대로 315,37.46097902,126.8962466
1646,씨멘트,서울특별시 마포구 희우정로20길 72,37.55608666,126.9042505
1647,라운지,서울특별시 노원구 화랑로45길 10-5,37.61576389,127.0657826
1648,디저트39서울대벤처타운역점,서울특별시 관악구 호암로22길 61,37.46869802,126.9361972
1649,엠제이에이치백그라운드,서울특별시 강북구 인수봉로77길 14,37.64452839,127.0098529
1650,김도봉제빵소,서울특별시 관악구 관악로24길 37,37.48466435,126.956369
1651,정성,서울특별시 동대문구 전농로 156,37.57873496,127.0572109
1652,까페,서울특별시 서초구 양재대로2길 8,37.45971911,127.0244462
1653,오아엠,서울특별시 강남구 봉은사로67길 30,37.5136957,127.0480414
1654,탐앤탐스사가정역점,서울특별시 중랑구 면목로45길 3-10,37.58123076,127.0881674
1655,컴포즈커피우,서울특별시 강서구 강서로 261,37.54915329,126.8359982
1656,코지커피앤니팅,서울특별시 송파구 거마로9길 7-11,37.49570146,127.1446111
1657,카사바비,서울특별시 서초구 서초대로56길 15,37.49383651,127.01724
1658,소프트커피,서울특별시 송파구 가락로 139,37.50241061,127.1111474
1659,에이밀,서울특별시 광진구 군자로 180,37.55653629,127.0781462
1660,글로매스,서울특별시 강남구 언주로172길 14,37.52761843,127.034899
1661,노란손수건,서울특별시 서대문구 연희맛로 18,37.56671022,126.9298242
1662,랭스터디카페우,서울특별시 강서구 강서로 239,37.54717088,126.8359838
1663,공차신정네거리역점,서울특별시 양천구 중앙로 264,37.51996646,126.853262
1664,박승자도넛앤커피,서울특별시 구로구 개봉로17길 25,37.49149482,126.8543194
1665,삼평D&B,서울특별시 마포구 성미산로13길 97,37.56504367,126.9160385
1666,더블에이치,서울특별시 동대문구 왕산로 106,37.57794376,127.0351215
1667,파리바게뜨신림,서울특별시 관악구 남부순환로 1434,37.48068692,126.9100448
1668,커피엣마켓,서울특별시 중구 퇴계로 433,37.56582458,127.0197928
1669,카페희다,서울특별시 강남구 역삼로25길 16,37.49734657,127.0397558
1670,파리바게뜨숭실대점,서울특별시 동작구 상도로 360,37.49650162,126.9530265
1671,비바쥬스,서울특별시 동작구 노량진로 110,37.51317221,126.9380208
1672,코코호도,서울특별시 강남구 테헤란로7길 22,37.50071482,127.0307215
1673,카페,서울특별시 영등포구 여의동로3길 10,37.51811092,126.9251793
1674,빵집&꽈배기,서울특별시 영등포구 여의나루로 113,37.52604568,126.9307562
1675,강동시니어상담카페,서울특별시 강동구 천호대로 1089,37.53656154,127.1330784
1676,심플십,서울특별시 성동구 독서당로 204,37.5431658,127.0136054
1677,티파니블루,서울특별시 관악구 봉천로17길 5,37.48815714,126.9318053
1678,더벤티논현역점,서울특별시 서초구 신반포로 329,37.51079497,127.0194835
1679,스윗파라티,서울특별시 송파구 위례광장로 136,37.47724991,127.1424359
1680,코코카페,서울특별시 은평구 불광로 137-7,37.61873169,126.9323413
1681,마시그래이경희대점,서울특별시 동대문구 경희대로 20,37.59335137,127.0528933
1682,레또르떼,서울특별시 마포구 연남로1길 19,37.56040356,126.9219688
1683,커피파로스,서울특별시 강남구 역삼로64길 26,37.49942029,127.053312
1684,백미당딜리버리샵성산점,서울특별시 마포구 월드컵북로 126,37.56428552,126.9129594
1685,더치앤빈난향점,서울특별시 관악구 난곡로 90,37.4634166,126.9191804
1686,센터커피,서울특별시 강남구 영동대로96길 26,37.51093733,127.0648171
1687,늘깨어있는,서울특별시 종로구 창경궁로35길 63,37.58859741,127.0029966
1688,더제라,서울특별시 강서구 공항대로 209,37.55974387,126.830876
1689,어반오아시스,서울특별시 강남구 개포로17길 13,37.47956823,127.0463715
1690,바이엠,서울특별시 동작구 상도로34길 1,37.50455883,126.9461392
1691,인정식빵,서울특별시 관악구 봉천로 247-1,37.48914336,126.9292696
1692,일레브커피,서울특별시 성북구 동소문로 52,37.59064237,127.0115184
1693,피치그레이,서울특별시 송파구 백제고분로41길 24,37.50802191,127.1072578
1694,잼잼베이커리,서울특별시 송파구 백제고분로27길 32,37.50582943,127.0938583
1695,더플레이그라운드,서울특별시 강동구 성안로 30,37.526287,127.1302897
1696,누앙스미묘한차이,서울특별시 강남구 압구정로72길 7,37.52605381,127.045271
1697,필구커피,서울특별시 은평구 불광천길 442-29,37.59298911,126.9155314
1698,그린카페,서울특별시 성북구 정릉로 272-10,37.60279754,127.0136906
1699,영스탕후루&디저트카페,서울특별시 성북구 장월로 114,37.61587888,127.0485979
1700,카페클로이,서울특별시 종로구 종로33길 15,37.57180297,127.0009791
1701,팥이재,서울특별시 영등포구 영중로 9,37.51718283,126.9055549
1702,러브이즈아트아틀리에,서울특별시 마포구 신촌로2안길 48,37.55658804,126.9294371
1703,마린용리단길점,서울특별시 용산구 한강대로38가길 7-10,37.5296397,126.970168
1704,오아시스엉클,서울특별시 송파구 송이로38길 8,37.486129,127.1330509
1705,마샐,서울특별시 종로구 종로 51,37.57073551,126.9835942
1706,카페만월당,서울특별시 양천구 목동중앙본로 52,37.54060808,126.8690254
1707,이디야숭인점,서울특별시 종로구 숭인동길 6,37.57528236,127.021582
1708,블리스버거,서울특별시 동대문구 장안벚꽃로 107,37.57107317,127.0750691
1709,이디야커피,서울특별시 동작구 동작대로7길 100,37.47714524,126.9775142
1710,서현카페,서울특별시 종로구 종로5길 86,37.57413643,126.9798801
1711,벨런스포인트,서울특별시 서초구 서초대로50길 53,37.49103122,127.0136355
1712,디카페,서울특별시 중랑구 용마산로 421-1,37.58922356,127.0964377
1713,이제이스모자이크,서울특별시 강남구 도산대로8길 20,37.51558418,127.0222149
1714,크노파,서울특별시 강남구 테헤란로38길 5,37.50164185,127.0416348
1715,소담,서울특별시 중구 중림로 45,37.55750092,126.9682114
1716,플랑케이크,서울특별시 구로구 새말로 102,37.50576967,126.8913914
1717,로스팅까페,서울특별시 서초구 서운로 212,37.50177281,127.022429
1718,마프라오,서울특별시 구로구 서해안로 2211,37.48717015,126.8322681
1719,카페아몽,서울특별시 양천구 오목로 141,37.52478443,126.852996
1720,아재커피,서울특별시 종로구 윤보선길 10,37.57653476,126.9842399
1721,인왕산대충유원지,서울특별시 종로구 필운대로 46,37.58008619,126.9688056
1722,도날드앤썸머,서울특별시 성북구 화랑로1길 36,37.60470728,127.0332357
1723,다온,서울특별시 노원구 공릉로65길 20,37.63520543,127.0699806
1724,호호빵집,서울특별시 서대문구 거북골로 100,37.57563291,126.9182285
1725,고망고건대,서울특별시 광진구 아차산로30길 8,37.54039672,127.0675951
1726,카페타셋,서울특별시 강동구 성안로 18,37.52540905,127.1297568
1727,베브릿지을지로나라키움점,서울특별시 중구 삼일대로 340,37.56503514,126.9881654
1728,설빙,서울특별시 송파구 오금로 507,37.49322759,127.1451709
1729,매머드익스프레스영등포리마크빌점,서울특별시 영등포구 영중로 109,37.52607334,126.9052553
1730,카페나루,서울특별시 마포구 마포대로4다길 18,37.5361573,126.9439861
1731,11월,서울특별시 중랑구 면목로48길 68,37.58187595,127.0923827
1732,카페밀크콩하계점,서울특별시 노원구 공릉로59나길 48-8,37.63547705,127.0701472
1733,지임커피,서울특별시 양천구 남부순환로31길 29,37.53897407,126.8298652
1734,반달곰문화공간카페문베어JNK,서울특별시 서대문구 명물길 66,37.55886253,126.9398514
1735,카페에이든,서울특별시 강남구 자곡로 202,37.47469248,127.1049862
1736,리효베이커리,서울특별시 서초구 언남길 64,37.47418047,127.0442128
1737,폴스보,서울특별시 성북구 삼선교로16길 30,37.58698521,127.0105704
1738,파리바게뜨고척2동점,서울특별시 구로구 고척로 233,37.50643293,126.8588528
1739,얼터너티브,서울특별시 송파구 백제고분로46길 26-1,37.50744938,127.1137909
1740,소조,서울특별시 양천구 신정이펜1로 51,37.5108558,126.8310848
1741,공차미원빌딩점,서울특별시 영등포구 국제금융로 70,37.52148555,126.9306629
1742,디저트39경희대점,서울특별시 동대문구 경희대로 23,37.59376645,127.0507252
1743,투썸플레이스공덕헤링턴,서울특별시 마포구 마포대로 92,37.54283627,126.9513151
1744,티핀,서울특별시 성동구 왕십리로 84,37.54515412,127.0450275
1745,커피의정석,서울특별시 강동구 상암로 20,37.55063631,127.1257855
1746,그라운드오리진,서울특별시 강남구 밤고개로23길 16,37.47348309,127.1083019
1747,파리바게뜨봉천역점,서울특별시 관악구 남부순환로 1733,37.48254284,126.9427398
1748,커피익스프레스,서울특별시 종로구 자하문로 248,37.59629275,126.9643354
1749,커피집단카페소프트,서울특별시 종로구 새문안로3길 30,37.57272753,126.9732654
1750,본노엘,서울특별시 성동구 상원길 64,37.54973736,127.0479907
1751,내자리에프씨카페내자리,서울특별시 관악구 관악로5길 30,37.4742656,126.9522288
1752,크리에이트라송제1지점,서울특별시 중구 을지로5길 26,37.56738787,126.9851339
1753,커피앤드,서울특별시 송파구 송이로23길 8,37.49504878,127.1243982
1754,키싸,서울특별시 마포구 포은로5길 30,37.55536643,126.9033443
1755,커피하우스1573,서울특별시 강동구 진황도로 59-1,37.53758396,127.1336549
1756,쁘띠클로,서울특별시 송파구 올림픽로32길 13,37.51492126,127.1092796
1757,안티스트레스,서울특별시 용산구 이태원로20가길 9-7,37.53379104,126.9928647
1758,카페플랫,서울특별시 송파구 정의로8길 13,37.48581086,127.1168622
1759,비터버터,서울특별시 마포구 동교로46길 25,37.56231595,126.9261632
1760,피에스타7,서울특별시 마포구 홍익로6길 42,37.55597005,126.9239001
1761,더벤티,서울특별시 송파구 법원로11길 11,37.48475927,127.1184237
1762,배스킨라빈스성동,서울특별시 성동구 독서당로 314,37.54799994,127.0239079
1763,브이씨에스,서울특별시 강남구 압구정로4길 22,37.52121066,127.0205125
1764,오늘은지은다방,서울특별시 양천구 목동로9길 12,37.52293691,126.8632059
1765,포트캔커피,서울특별시 강북구 도봉로77길 31,37.63371336,127.0214169
1766,카페두들,서울특별시 서초구 동작대로 172,37.4919257,126.9831026
1767,파이오니어커피,서울특별시 강동구 올림픽로 572,37.53254959,127.1217989
1768,쌍문동커피쌍커,서울특별시 도봉구 도봉로116길 5,37.64820244,127.0356978
1769,카페선셋,서울특별시 중구 청계천로 160,37.5679708,126.9953478
1770,예끌레르베이커리,서울특별시 중랑구 사가정로50길 51,37.57859756,127.0855616
1771,파크사이드,서울특별시 마포구 백범로16안길 31,37.54631937,126.9437975
1772,쑥다방,서울특별시 금천구 금하로23길 34,37.45278831,126.9088448
1773,예커피,서울특별시 구로구 고척로21나길 63,37.50194703,126.8423185
1774,데이로우,서울특별시 용산구 이태원로49길 14-3,37.53725402,126.9995732
1775,파리바게트,서울특별시 송파구 송파대로 567,37.51313068,127.0930348
1776,커피사피엔스구로벽산,서울특별시 구로구 디지털로 271,37.48330007,126.8935778
1777,뫼비우스카페,서울특별시 은평구 은평로8길 15-1,37.59889052,126.9204058
1778,아이크스커피,서울특별시 송파구 충민로 66,37.47760822,127.124941
1779,피에이치오커피,서울특별시 용산구 한강대로 198-1,37.53603167,126.9747192
1780,밀플렉스,서울특별시 종로구 삼봉로 81,37.57238692,126.9817944
1781,브라운즈,서울특별시 송파구 토성로 15-1,37.53104599,127.1123125
1782,바이미디저트,서울특별시 종로구 대명1길 13,37.58297424,127.0007846
1783,커피에반하다,서울특별시 성북구 오패산로10길 30,37.60512824,127.03844
1784,원베이커리,서울특별시 강남구 개포로 225,37.47897297,127.0474193
1785,경慶,서울특별시 강동구 천중로43길 66,37.54394949,127.1416159
1786,제너러스커피,서울특별시 서초구 반포대로22길 7,37.48879201,127.0098542
1787,렌토,서울특별시 송파구 위례성대로12길 5-6,37.51300615,127.12308
1788,던킨도너츠동대문,서울특별시 종로구 종로 266,37.57069404,127.0073106
1789,파리바게뜨경찰병원역점,서울특별시 송파구 중대로 132,37.49431558,127.1227331
1790,스마일찹쌀꽈배기,서울특별시 동작구 만양로 83,37.51094953,126.9443753
1791,히카,서울특별시 금천구 가산디지털2로 140,37.48039677,126.8790353
1792,봄카페,서울특별시 강동구 양재대로 1596,37.54807398,127.1437754
1793,카페길,서울특별시 영등포구 영등포로67가길 9,37.51505871,126.9195107
1794,셀렉토커피마곡역점,서울특별시 강서구 마곡서로 101,37.56266288,126.8235863
1795,카페.무이뚜봉,서울특별시 광진구 능동로 347-1,37.56058689,127.0810845
1796,엔오씨,서울특별시 강북구 숭인로 65-3,37.61257415,127.028943
1797,빵이좋은사람들,서울특별시 강북구 월계로7길 53,37.61254967,127.0336439
1798,"이화,동",서울특별시 종로구 율곡로 212,37.57593204,127.0023165
1799,달곰발,서울특별시 양천구 신정중앙로2길 14,37.52693933,126.8512886
1800,궤도,서울특별시 종로구 필운대로 9-2,37.57710569,126.9690278
1801,치즈베어,서울특별시 마포구 성미산로29길 40-18,37.56540086,126.9225759
1802,카페루치아,서울특별시 종로구 종로 33,37.57095102,126.9814178
1803,놀숲PC,서울특별시 용산구 청파로47길 52,37.5449623,126.9676261
1804,신계커피,서울특별시 용산구 새창로45길 63,37.53472816,126.9657645
1805,1인1잔,서울특별시 은평구 연서로 534,37.64096543,126.9379265
1806,소담소담,서울특별시 구로구 개봉로15길 46-32,37.49120479,126.8532157
1807,메이커스페이스,서울특별시 강남구 삼성로95길 33,37.50714111,127.0531579
1808,바나플에프엔비,서울특별시 강남구 테헤란로81길 9,37.50781993,127.0569158
1809,파리바게뜨천왕역점,서울특별시 구로구 천왕로 106,37.48603358,126.8385387
1810,엘앤제이커피,서울특별시 강남구 개포로25길 6,37.47928732,127.0484103
1811,컴포즈화곡본동,서울특별시 강서구 까치산로 29,37.54247874,126.8435478
1812,투썸플레이스,서울특별시 송파구 오금로 81,37.51510385,127.1072074
